filename,status,var_raw,mean_raw,pct10_raw,tenengrad_raw,norm_laplacian_raw,reason,dupe_distance
02_00016.jpg,keep,124.20144,116.50795,71.00000,7504.45405,141.40012,,8
02_00017.jpg,reject,198.74315,115.75984,54.00000,10542.72491,209.62123,duplicate (hamming = 4 <= 5),4
02_00018.jpg,keep,113.18036,119.62020,81.00000,7217.34125,121.87823,,6
02_00019.jpg,reject,88.59766,119.93700,81.00000,5737.62916,98.55775,duplicate (hamming = 4 <= 5),4
02_00020.jpg,keep,145.51466,122.35267,82.00000,8226.64095,144.45187,,7
02_00021.jpg,reject,99.83314,121.95108,79.00000,6111.41935,102.48687,duplicate (hamming = 4 <= 5),4
02_00022.jpg,keep,139.08597,115.18560,62.00000,8156.24678,146.96525,,7
02_00023.jpg,reject,107.91708,109.48211,38.00000,6609.37313,116.80561,duplicate (hamming = 4 <= 5),4
02_00024.jpg,keep,147.86635,109.89341,39.00000,8557.26918,164.09891,,7
02_00025.jpg,reject,143.94845,108.59433,46.00000,8289.01048,160.22943,duplicate (hamming = 4 <= 5),4
02_00026.jpg,keep,167.26024,107.28443,37.00000,10743.77375,191.38048,,8
02_00027.jpg,keep,166.82328,106.68044,30.00000,9994.99559,183.56494,,11
02_00028.jpg,keep,174.36174,111.62896,45.00000,10814.47249,199.82483,,10
02_00029.jpg,keep,175.67511,121.97039,71.00000,10492.10066,195.31555,,9
02_00030.jpg,keep,198.13498,118.37810,61.00000,11335.00706,222.96146,,9
02_00031.jpg,reject,136.30222,123.09354,72.00000,8278.98414,134.72004,duplicate (hamming = 5 <= 5),5
02_00032.jpg,reject,194.10835,123.15500,72.00000,10794.89055,194.67971,duplicate (hamming = 5 <= 5),5
02_00033.jpg,reject,164.62110,122.20225,78.00000,9448.35965,170.05481,duplicate (hamming = 4 <= 5),4
02_00034.jpg,reject,135.13910,122.58921,81.00000,8298.09161,141.42171,duplicate (hamming = 5 <= 5),5
02_00035.jpg,keep,159.98442,118.03304,62.00000,9093.68224,162.23114,,6
02_00036.jpg,reject,195.60420,117.25627,50.00000,10487.05668,196.67622,duplicate (hamming = 4 <= 5),4
02_00037.jpg,keep,199.94178,114.00516,44.00000,10798.82238,205.47263,,6
02_00038.jpg,reject,248.92340,115.81924,55.00000,13288.69520,257.48417,duplicate (hamming = 5 <= 5),5
02_00039.jpg,reject,256.91757,116.83273,59.00000,13476.95651,267.63719,duplicate (hamming = 5 <= 5),5
02_00040.jpg,reject,245.12864,114.82927,54.00000,13289.73979,253.00762,duplicate (hamming = 5 <= 5),5
02_00041.jpg,reject,253.61605,114.85393,55.00000,13227.36211,266.51553,duplicate (hamming = 5 <= 5),5
02_00042.jpg,keep,259.05450,116.24075,57.00000,13690.50127,271.18653,,7
02_00043.jpg,reject,264.31824,118.16733,63.00000,14076.99818,270.53588,duplicate (hamming = 5 <= 5),5
02_00044.jpg,keep,223.85688,121.19842,65.00000,12495.88722,233.94281,,8
02_00045.jpg,reject,207.85230,119.56830,62.00000,11490.38143,216.37298,duplicate (hamming = 2 <= 5),2
02_00046.jpg,keep,197.69427,117.89558,62.00000,10738.33630,205.95462,,9
02_00047.jpg,keep,135.57505,116.06698,50.00000,8246.25230,152.84680,,8
02_00048.jpg,keep,180.15808,114.49778,53.00000,11254.26770,207.89116,,13
02_00049.jpg,keep,114.16426,121.54464,63.00000,8139.06296,119.68591,,13
02_00050.jpg,keep,146.77285,114.17069,60.00000,9864.18202,165.67524,,6
02_00051.jpg,keep,181.49241,118.19006,67.00000,11340.84091,193.54042,,6
02_00052.jpg,keep,212.52327,119.70927,65.00000,12542.99525,222.97793,,7
02_00053.jpg,keep,190.20778,119.65825,59.00000,12175.56020,197.93345,,8
02_00054.jpg,keep,219.15906,118.66165,54.00000,13393.61845,231.22245,,7
02_00055.jpg,reject,253.23079,119.55157,64.00000,15138.69666,267.78241,duplicate (hamming = 5 <= 5),5
