filename,var,mean,status,reason,dup_distance
02_00016.jpg,124.220764,116.507871,rejected,duplicate(hamming=5<=5),5
02_00017.jpg,198.806978,115.759707,rejected,duplicate(hamming=3<=5),3
02_00018.jpg,113.193008,119.620169,rejected,duplicate(hamming=4<=5),4
02_00019.jpg,88.604721,119.936982,rejected,blurry(var=88.6<100.0),
02_00020.jpg,145.542246,122.352603,rejected,duplicate(hamming=5<=5),5
02_00021.jpg,99.841013,121.951054,rejected,blurry(var=99.8<100.0),
02_00022.jpg,139.119760,115.185525,kept,,6
02_00023.jpg,107.936572,109.482082,rejected,duplicate(hamming=2<=5),2
02_00024.jpg,147.931185,109.893220,rejected,duplicate(hamming=3<=5),3
02_00025.jpg,143.983236,108.594233,rejected,duplicate(hamming=5<=5),5
02_00026.jpg,167.311898,107.284187,kept,,6
02_00027.jpg,166.871289,106.680227,kept,,7
02_00028.jpg,174.399528,111.628776,kept,,9
02_00029.jpg,175.708111,121.970340,rejected,duplicate(hamming=5<=5),5
02_00030.jpg,198.200476,118.378010,kept,,7
